Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"1082"	"ZNF75A"	"898.0"	"ARCHS4 Coexpression,858;Enrichr Queries,573;GTEx Coexpression,1263"	"CXCL8,TNFAIP3,IFIT2,BIRC3"
"gene_set_query"	"1083"	"ZNF577"	"898.3"	"ARCHS4 Coexpression,1205;Enrichr Queries,333;GTEx Coexpression,1157"	"DPP4,CXCL10,TNFAIP3,GBP2,PLXDC2,BIRC3"
"gene_set_query"	"1084"	"MAFA"	"898.7"	"ARCHS4 Coexpression,707;Enrichr Queries,585;GTEx Coexpression,1404"	"NGFR,CXCL10,PARM1,NPTX1,CRLF1"
"gene_set_query"	"1085"	"ISL2"	"899.0"	"ARCHS4 Coexpression,1257;Enrichr Queries,676;GTEx Coexpression,764"	"NGFR,CXCL10,NPTX1,EVI2B"
"gene_set_query"	"1086"	"ZNF510"	"899.0"	"ARCHS4 Coexpression,1002;Enrichr Queries,1397;GTEx Coexpression,298"	"KCND2,NPTX1"
"gene_set_query"	"1087"	"ZNF254"	"899.7"	"ARCHS4 Coexpression,265;Enrichr Queries,1061;GTEx Coexpression,1373"	"PCDHB2,CD24,BIRC3"
"gene_set_query"	"1088"	"SKI"	"900.0"	"ARCHS4 Coexpression,1541;GTEx Coexpression,259"	"KCND2,NPTX1"
"gene_set_query"	"1089"	"ZNF280A"	"900.7"	"ARCHS4 Coexpression,1180;Enrichr Queries,42;GTEx Coexpression,1480"	"NGFR,CXCL8,SERPINB2,MMP1,CCL20,TNC,TNFAIP3,STC1,ICAM1,C3,CXCL10,CXCL11,TMEM158,BIRC3"
"gene_set_query"	"1090"	"KLF16"	"901.3"	"ARCHS4 Coexpression,1376;Enrichr Queries,1279;GTEx Coexpression,49"	"TMEM158,FOXG1,PLPPR4,KCTD4"
"gene_set_query"	"1091"	"KLF12"	"901.3"	"ARCHS4 Coexpression,1402;Enrichr Queries,1087;GTEx Coexpression,215"	"PPP1R14A,ANGPT1,PLXDC2"
"gene_set_query"	"1092"	"ZNF649"	"901.3"	"ARCHS4 Coexpression,266;Enrichr Queries,1031;GTEx Coexpression,1407"	"PSAT1,CD24,IFIT2"
"gene_set_query"	"1093"	"FOXK2"	"902.0"	"ARCHS4 Coexpression,1109;Enrichr Queries,1193;ReMap ChIP-seq,125;GTEx Coexpression,1181"	"C3,PPP1R14A,TNFAIP3"
"gene_set_query"	"1094"	"ZBTB24"	"903.3"	"ARCHS4 Coexpression,512;Enrichr Queries,902;GTEx Coexpression,1296"	"PSAT1,TNFAIP3,CYTIP"
"gene_set_query"	"1095"	"NFATC3"	"905.7"	"ARCHS4 Coexpression,296;Enrichr Queries,1236;GTEx Coexpression,1185"	"CYTIP,EVI2B"
"gene_set_query"	"1096"	"ZNF562"	"906.3"	"ARCHS4 Coexpression,1263;Enrichr Queries,1136;GTEx Coexpression,320"	"EHF,SERPINB2,SOD2"
"gene_set_query"	"1097"	"NRL"	"906.3"	"ARCHS4 Coexpression,576;Enrichr Queries,848;GTEx Coexpression,1295"	"CXCL10,EHF,WIF1"
"gene_set_query"	"1098"	"NAIF1"	"907.5"	"ARCHS4 Coexpression,1150;GTEx Coexpression,665"	"EVI2B"
"gene_set_query"	"1099"	"ZNF607"	"908.0"	"ARCHS4 Coexpression,478;Enrichr Queries,1070;GTEx Coexpression,1176"	"CXCL10,PCDHB2,CD24"
"gene_set_query"	"1100"	"TPRX1"	"908.3"	"ARCHS4 Coexpression,1322;Enrichr Queries,250;GTEx Coexpression,1153"	"C3,ACAN,CXCL10,IL6,CXCL8,VCAM1,PLXDC2"
"gene_set_query"	"1101"	"ZNF835"	"910.3"	"ARCHS4 Coexpression,1578;Enrichr Queries,916;GTEx Coexpression,237"	"CXCL10,KCND2,DNER,NPTX1"
"gene_set_query"	"1102"	"PRDM13"	"910.7"	"ARCHS4 Coexpression,935;Enrichr Queries,701;GTEx Coexpression,1096"	"FOXG1,SLITRK5,NPTX1"
"gene_set_query"	"1103"	"ZNF841"	"911.0"	"ARCHS4 Coexpression,1218;Enrichr Queries,150;GTEx Coexpression,1365"	"C3,CXCL10,CXCL8,TNC,TNFAIP3,STC1,CLDN1,ICAM1,BIRC3"
"gene_set_query"	"1104"	"HSFX1"	"911.5"	"ARCHS4 Coexpression,984;GTEx Coexpression,839"	""
"gene_set_query"	"1105"	"MSANTD4"	"912.0"	"ARCHS4 Coexpression,234;GTEx Coexpression,1590"	"BEX1,PCDHB2,DNER"
"gene_set_query"	"1106"	"CENPA"	"913.5"	"ARCHS4 Coexpression,960;GTEx Coexpression,867"	""
"gene_set_query"	"1107"	"HOXA10"	"914.3"	"ARCHS4 Coexpression,631;Enrichr Queries,770;GTEx Coexpression,1342"	"CXCL10,ANGPT1,TNC,ICAM1"
"gene_set_query"	"1108"	"ZNF474"	"915.0"	"ARCHS4 Coexpression,880;Enrichr Queries,292;GTEx Coexpression,1573"	"C3,CXCL10,IL6,VCAM1,DNER,NID2"
"gene_set_query"	"1109"	"ZNF74"	"915.3"	"ARCHS4 Coexpression,95;Enrichr Queries,1325;GTEx Coexpression,1326"	"PCDHB2,FOXG1,SQOR,JAKMIP2"
"gene_set_query"	"1110"	"TSHZ1"	"916.3"	"ARCHS4 Coexpression,563;Enrichr Queries,1384;GTEx Coexpression,802"	"PARM1"
"gene_set_query"	"1111"	"CCDC17"	"916.5"	"ARCHS4 Coexpression,1060;GTEx Coexpression,773"	"TLR2"
"gene_set_query"	"1112"	"PAX7"	"917.0"	"ARCHS4 Coexpression,495;Enrichr Queries,863;GTEx Coexpression,1393"	"NGFR,PCDHB2,FOXG1"
"gene_set_query"	"1113"	"ZNF709"	"917.0"	"ARCHS4 Coexpression,591;Enrichr Queries,980;GTEx Coexpression,1180"	"CXCL10,PCDHB2,TNFAIP3"
"gene_set_query"	"1114"	"YBX3"	"917.5"	"ARCHS4 Coexpression,670;GTEx Coexpression,1165"	"PADI2"
"gene_set_query"	"1115"	"FOXK1"	"918.5"	"ARCHS4 Coexpression,1162;Enrichr Queries,1179;ReMap ChIP-seq,287;GTEx Coexpression,1046"	""
"gene_set_query"	"1116"	"ZNF484"	"919.7"	"ARCHS4 Coexpression,1618;Enrichr Queries,772;GTEx Coexpression,369"	"CXCL10,KCND2,TNFAIP3,NPTX1,BIRC3"
"gene_set_query"	"1117"	"ZNF460"	"920.3"	"ARCHS4 Coexpression,1597;Enrichr Queries,616;GTEx Coexpression,548"	"TNFAIP3,SOD2,ICAM1,BIRC3"
"gene_set_query"	"1118"	"RFX1"	"921.0"	"ARCHS4 Coexpression,906;Enrichr Queries,1235;ReMap ChIP-seq,285;GTEx Coexpression,1258"	""
"gene_set_query"	"1119"	"GATAD2B"	"921.3"	"ARCHS4 Coexpression,933;Enrichr Queries,1211;GTEx Coexpression,620"	"CYTIP"
"gene_set_query"	"1120"	"ZNF98"	"922.0"	"ARCHS4 Coexpression,1387;Enrichr Queries,361;GTEx Coexpression,1018"	"CXCL10,IL6,ANGPT1,RAB27B,PLXDC2,BMPR1B"
"gene_set_query"	"1121"	"ZNF416"	"922.0"	"ARCHS4 Coexpression,1329;Enrichr Queries,251;GTEx Coexpression,1186"	"C3,CXCL10,TNFAIP3,GBP2,ICAM1,IFIT2,BIRC3"
"gene_set_query"	"1122"	"ZNF398"	"922.7"	"ARCHS4 Coexpression,757;Enrichr Queries,1128;GTEx Coexpression,883"	"TNFAIP3,CD24"
"gene_set_query"	"1123"	"PKNOX1"	"922.8"	"ARCHS4 Coexpression,1154;Enrichr Queries,1349;ReMap ChIP-seq,71;GTEx Coexpression,1117"	"C3,EHF,TNFAIP3,ICAM1"
"gene_set_query"	"1124"	"ZNF135"	"923.3"	"ARCHS4 Coexpression,472;Enrichr Queries,953;GTEx Coexpression,1345"	"CXCL10,BEX1,FOXG1,SVEP1"
"gene_set_query"	"1125"	"ZNF568"	"924.7"	"ARCHS4 Coexpression,863;Enrichr Queries,1066;GTEx Coexpression,845"	"CXCL10"
"gene_set_query"	"1126"	"ESRRG"	"926.0"	"ARCHS4 Coexpression,679;Enrichr Queries,627;GTEx Coexpression,1472"	"CXCL10,BEX1,ANGPT1,DNER,BMPR1B"
"gene_set_query"	"1127"	"TBX19"	"926.7"	"ARCHS4 Coexpression,1338;Enrichr Queries,115;GTEx Coexpression,1327"	"DPP4,CXCL10,IL6,VCAM1,IL1B,CCL5,SQOR,TNFAIP3,GBP2,IFIT2"
"gene_set_query"	"1128"	"PRDM2"	"926.7"	"ARCHS4 Coexpression,695;Enrichr Queries,1261;GTEx Coexpression,824"	"EVI2B"
"gene_set_query"	"1129"	"ZNF773"	"926.7"	"ARCHS4 Coexpression,1431;Enrichr Queries,498;GTEx Coexpression,851"	"C3,PSAT1,ICAM1,IFIT2,BIRC3"
"gene_set_query"	"1130"	"ARGFX"	"926.7"	"ARCHS4 Coexpression,1276;Enrichr Queries,967;GTEx Coexpression,537"	"CPM,TMEM178B,CCL5"
"gene_set_query"	"1131"	"CXXC5"	"928.0"	"ARCHS4 Coexpression,1474;GTEx Coexpression,382"	"KCND2,NPTX1"
"gene_set_query"	"1132"	"ZNF620"	"928.3"	"ARCHS4 Coexpression,1411;Enrichr Queries,494;GTEx Coexpression,880"	"CXCL10,CXCL8,PSAT1,IFIT2,JAKMIP2"
"gene_set_query"	"1133"	"GTF2IRD1"	"929.0"	"ARCHS4 Coexpression,697;GTEx Coexpression,1161"	"EVI2B"
"gene_set_query"	"1134"	"ZNF33B"	"930.7"	"ARCHS4 Coexpression,1176;Enrichr Queries,729;GTEx Coexpression,887"	"PSAT1,CLDN1,BIRC3"
"gene_set_query"	"1135"	"NFE2L1"	"930.8"	"ARCHS4 Coexpression,1451;Enrichr Queries,914;ReMap ChIP-seq,47;GTEx Coexpression,1311"	"IL6,PSAT1,SQOR,CYTIP,SOD2,LINC02015"
"gene_set_query"	"1136"	"ZSCAN5B"	"932.7"	"ARCHS4 Coexpression,1365;Enrichr Queries,481;GTEx Coexpression,952"	"MMP12,C3,CXCL10,PCDHB2,ICAM1"
"gene_set_query"	"1137"	"YY2"	"933.0"	"ARCHS4 Coexpression,1620;Enrichr Queries,918;GTEx Coexpression,261"	"CXCL10,NPTX1,STEAP1,LINC02015"
"gene_set_query"	"1138"	"SMYD3"	"933.0"	"ARCHS4 Coexpression,1234;GTEx Coexpression,632"	"KCND2"
"gene_set_query"	"1139"	"ZNF417"	"933.7"	"ARCHS4 Coexpression,874;Enrichr Queries,1096;GTEx Coexpression,831"	"CXCL10"
"gene_set_query"	"1140"	"ZNF440"	"935.0"	"ARCHS4 Coexpression,1331;Enrichr Queries,1052;GTEx Coexpression,422"	"RAB27B,CLDN1,IFIT2"
"gene_set_query"	"1141"	"FOXD4L3"	"935.3"	"ARCHS4 Coexpression,688;Enrichr Queries,992;GTEx Coexpression,1126"	"BEX1,FOXG1"
"gene_set_query"	"1142"	"ZGPAT"	"936.0"	"ARCHS4 Coexpression,839;Enrichr Queries,1168;GTEx Coexpression,801"	"ICAM1"
"gene_set_query"	"1143"	"ZNF431"	"937.0"	"ARCHS4 Coexpression,1290;Enrichr Queries,1123;GTEx Coexpression,398"	"EHF,SERPINB2,PLXDC2"
"gene_set_query"	"1144"	"ZNF343"	"937.0"	"ARCHS4 Coexpression,1046;Enrichr Queries,977;GTEx Coexpression,788"	"CXCL8,FOXG1,GBP2"
"gene_set_query"	"1145"	"ZUP1"	"938.7"	"ARCHS4 Coexpression,1546;Enrichr Queries,370;GTEx Coexpression,900"	"CXCL10,RSAD2,TNFAIP3,GBP2,IFIT2,BIRC3"
"gene_set_query"	"1146"	"DMRTB1"	"939.0"	"ARCHS4 Coexpression,1147;Enrichr Queries,530;GTEx Coexpression,1140"	"NGFR,CXCL10,FOXG1,BMPR1B"
"gene_set_query"	"1147"	"ZNF554"	"941.0"	"ARCHS4 Coexpression,1211;Enrichr Queries,633;GTEx Coexpression,979"	"C3,CPM,CXCL10,IFIT2"
"gene_set_query"	"1148"	"ZNF273"	"941.3"	"ARCHS4 Coexpression,1390;Enrichr Queries,812;GTEx Coexpression,622"	"CXCL10,PSAT1,CLDN1"
"gene_set_query"	"1149"	"ERF"	"942.3"	"ARCHS4 Coexpression,1065;Enrichr Queries,936;GTEx Coexpression,826"	"TNFAIP3,ICAM1"
"gene_set_query"	"1150"	"LHX3"	"942.7"	"ARCHS4 Coexpression,963;Enrichr Queries,677;GTEx Coexpression,1188"	"CXCL10,TNC,ICAM1"
"gene_set_query"	"1151"	"KDM2B"	"943.0"	"ARCHS4 Coexpression,951;GTEx Coexpression,935"	""
"gene_set_query"	"1152"	"PHOX2B"	"943.0"	"ARCHS4 Coexpression,724;Enrichr Queries,695;GTEx Coexpression,1410"	"RGS4,NGFR,CXCL10,FOXG1"
"gene_set_query"	"1153"	"FBXL19"	"943.0"	"ARCHS4 Coexpression,1170;GTEx Coexpression,716"	"FOXG1"
"gene_set_query"	"1154"	"ZFHX2"	"943.3"	"ARCHS4 Coexpression,418;Enrichr Queries,1216;GTEx Coexpression,1196"	"BEX1,TMEM178B"
"gene_set_query"	"1155"	"TEAD3"	"944.0"	"ARCHS4 Coexpression,573;Enrichr Queries,890;GTEx Coexpression,1369"	"CXCL10,TNC,NID2"
"gene_set_query"	"1156"	"DBX1"	"944.3"	"ARCHS4 Coexpression,792;Enrichr Queries,852;GTEx Coexpression,1189"	"NGFR,PCDHB2,FOXG1"
"gene_set_query"	"1157"	"ARID3C"	"944.5"	"ARCHS4 Coexpression,1052;GTEx Coexpression,837"	""
"gene_set_query"	"1158"	"ZNF45"	"945.0"	"ARCHS4 Coexpression,833;Enrichr Queries,1019;GTEx Coexpression,983"	"IFIT2"
"gene_set_query"	"1159"	"TCF15"	"945.7"	"ARCHS4 Coexpression,1005;Enrichr Queries,272;GTEx Coexpression,1560"	"NGFR,PPP1R14A,CXCL10,RSAD2,TNC,NID2,CRLF1"
"gene_set_query"	"1160"	"PITX3"	"946.0"	"ARCHS4 Coexpression,849;Enrichr Queries,521;GTEx Coexpression,1468"	"NGFR,CXCL10,FOXG1,TNC"
"gene_set_query"	"1161"	"E2F2"	"946.3"	"ARCHS4 Coexpression,1032;Enrichr Queries,1127;GTEx Coexpression,680"	"PSAT1,CYTIP"
"gene_set_query"	"1162"	"CDC5L"	"946.3"	"ARCHS4 Coexpression,561;Enrichr Queries,1313;GTEx Coexpression,965"	"SLITRK5"
"gene_set_query"	"1163"	"ZNF471"	"946.3"	"ARCHS4 Coexpression,1247;Enrichr Queries,588;GTEx Coexpression,1004"	"CXCL10,ANGPT1,SVEP1,ABCA8"
"gene_set_query"	"1164"	"TBX1"	"946.7"	"ARCHS4 Coexpression,1130;Enrichr Queries,532;GTEx Coexpression,1178"	"C3,CXCL10,CRLF1,ICAM1"
"gene_set_query"	"1165"	"ZBTB43"	"947.7"	"ARCHS4 Coexpression,521;Enrichr Queries,755;GTEx Coexpression,1567"	"CXCL8,TNFAIP3,SOD2,BIRC3"
"gene_set_query"	"1166"	"ZNF341"	"948.0"	"ARCHS4 Coexpression,949;Enrichr Queries,1210;GTEx Coexpression,685"	"EVI2B"
"gene_set_query"	"1167"	"NFIX"	"949.0"	"ARCHS4 Coexpression,1460;Enrichr Queries,1022;GTEx Coexpression,365"	"KCND2,TNC,NPTX1"
"gene_set_query"	"1168"	"PCGF6"	"951.0"	"ARCHS4 Coexpression,635;Enrichr Queries,1143;GTEx Coexpression,1075"	"PSAT1,JAKMIP2"
"gene_set_query"	"1169"	"BHLHE23"	"951.0"	"ARCHS4 Coexpression,922;GTEx Coexpression,980"	""
"gene_set_query"	"1170"	"ZNF669"	"951.0"	"ARCHS4 Coexpression,1583;Enrichr Queries,447;GTEx Coexpression,823"	"CXCL8,CCL5,TNFAIP3,IFIT2,BIRC3"
"gene_set_query"	"1171"	"ZNF576"	"951.0"	"ARCHS4 Coexpression,1007;Enrichr Queries,1316;GTEx Coexpression,530"	"KCND2"
"gene_set_query"	"1172"	"ASCL4"	"951.0"	"ARCHS4 Coexpression,1252;Enrichr Queries,854;GTEx Coexpression,747"	"CXCL10,FOXG1,CLDN1"
"gene_set_query"	"1173"	"ZNF223"	"952.0"	"ARCHS4 Coexpression,1537;Enrichr Queries,448;GTEx Coexpression,871"	"CXCL10,CXCL8,TMEM158,GBP2,BIRC3"
"gene_set_query"	"1174"	"MXD4"	"952.0"	"ARCHS4 Coexpression,1511;Enrichr Queries,1080;GTEx Coexpression,265"	"KCND2,NPTX1,GBP2"
"gene_set_query"	"1175"	"ZKSCAN4"	"952.3"	"ARCHS4 Coexpression,876;Enrichr Queries,747;GTEx Coexpression,1234"	"CXCL10,TNFAIP3,BIRC3"
"gene_set_query"	"1176"	"SOX30"	"953.3"	"ARCHS4 Coexpression,1053;Enrichr Queries,380;GTEx Coexpression,1427"	"CXCL10,IL6,FOXG1,TNC,BIRC3"
"gene_set_query"	"1177"	"AHDC1"	"953.3"	"ARCHS4 Coexpression,545;Enrichr Queries,1331;GTEx Coexpression,984"	"SLITRK5"
"gene_set_query"	"1178"	"MTF2"	"954.7"	"Literature ChIP-seq,51;ARCHS4 Coexpression,1521;GTEx Coexpression,1292"	"CPM,NGFR,KCND2,FOXG1,RAB27B,TM6SF1,DPP4,ACAN,SERTAD4,TMEM158,DNER,SLITRK5,SVEP1,NPTX1,CD24,CRLF1"
"gene_set_query"	"1179"	"HOXD9"	"958.0"	"ARCHS4 Coexpression,808;Enrichr Queries,524;GTEx Coexpression,1542"	"CXCL10,FOXG1,TNC,CRLF1"
"gene_set_query"	"1180"	"GTF2I"	"959.0"	"ARCHS4 Coexpression,959"	""
"gene_set_query"	"1181"	"ZNF335"	"959.0"	"ARCHS4 Coexpression,1240;Enrichr Queries,810;ReMap ChIP-seq,297;GTEx Coexpression,1489"	"TNC,TNFAIP3,ICAM1"
"gene_set_query"	"1182"	"ZNF205"	"959.0"	"ARCHS4 Coexpression,961;Enrichr Queries,1063;GTEx Coexpression,853"	"CXCL10"
"gene_set_query"	"1183"	"FOXL2"	"959.3"	"ARCHS4 Coexpression,856;Enrichr Queries,507;GTEx Coexpression,1515"	"CXCL10,FOXG1,NPTX1,CRLF1"
"gene_set_query"	"1184"	"ZNF430"	"960.0"	"ARCHS4 Coexpression,1307;Enrichr Queries,855;GTEx Coexpression,718"	"SERPINB2,CXCL8,BIRC3"
"gene_set_query"	"1185"	"PAX2"	"960.0"	"ARCHS4 Coexpression,1099;Enrichr Queries,856;GTEx Coexpression,925"	"NGFR,NPTX1"
"gene_set_query"	"1186"	"UBP1"	"960.7"	"ARCHS4 Coexpression,986;Enrichr Queries,1271;GTEx Coexpression,625"	"PADI2"
"gene_set_query"	"1187"	"SETDB2"	"960.7"	"ARCHS4 Coexpression,1327;Enrichr Queries,132;GTEx Coexpression,1423"	"CXCL10,RSAD2,PSAT1,IL1B,CCL5,TNFAIP3,GBP2,ICAM1,IFIT2,BIRC3"
"gene_set_query"	"1188"	"ZNF232"	"961.0"	"ARCHS4 Coexpression,1048;Enrichr Queries,690;GTEx Coexpression,1145"	"CXCL8,TNFAIP3,STEAP1"
"gene_set_query"	"1189"	"ZKSCAN2"	"962.0"	"ARCHS4 Coexpression,198;Enrichr Queries,1196;GTEx Coexpression,1492"	"TMEM178B,PCDHB2,FOXG1"
"gene_set_query"	"1190"	"ZNF800"	"963.0"	"ARCHS4 Coexpression,259;Enrichr Queries,1281;GTEx Coexpression,1349"	"TNFAIP3,CYTIP"
"gene_set_query"	"1191"	"ADNP"	"963.3"	"ARCHS4 Coexpression,1175;Enrichr Queries,1217;ReMap ChIP-seq,35;GTEx Coexpression,1426"	"C3,PPP1R14A,EHF,TNFAIP3,EVI2B,ICAM1"
"gene_set_query"	"1192"	"ZNF224"	"964.3"	"ARCHS4 Coexpression,1326;Enrichr Queries,599;GTEx Coexpression,968"	"CXCL10,GBP2,ICAM1,BIRC3"
"gene_set_query"	"1193"	"ZBTB25"	"964.3"	"ARCHS4 Coexpression,1519;Enrichr Queries,459;GTEx Coexpression,915"	"CXCL10,TNFAIP3,GBP2,IFIT2,BIRC3"
"gene_set_query"	"1194"	"E2F8"	"965.0"	"ARCHS4 Coexpression,1003;Enrichr Queries,950;GTEx Coexpression,942"	"CXCL10,PSAT1"
"gene_set_query"	"1195"	"ZNF124"	"965.0"	"ARCHS4 Coexpression,1453;Enrichr Queries,486;GTEx Coexpression,956"	"CXCL10,CXCL8,PSAT1,TNFAIP3,BIRC3"
"gene_set_query"	"1196"	"ZNF735"	"966.5"	"ARCHS4 Coexpression,1224;GTEx Coexpression,709"	"MMP1"
"gene_set_query"	"1197"	"ZNF703"	"966.7"	"ARCHS4 Coexpression,818;Enrichr Queries,1049;GTEx Coexpression,1033"	"TNFAIP3"
"gene_set_query"	"1198"	"ZNF675"	"966.7"	"ARCHS4 Coexpression,1214;Enrichr Queries,1150;GTEx Coexpression,536"	"CXCL10,RAB27B"
"gene_set_query"	"1199"	"ZNF687"	"968.7"	"ARCHS4 Coexpression,1103;Enrichr Queries,1212;GTEx Coexpression,591"	"EVI2B"
"gene_set_query"	"1200"	"HMX2"	"969.0"	"ARCHS4 Coexpression,1133;Enrichr Queries,662;GTEx Coexpression,1112"	"CXCL10,FOXG1,NPTX1"
"gene_set_query"	"1201"	"DEAF1"	"969.3"	"ARCHS4 Coexpression,1607;Enrichr Queries,1367;ReMap ChIP-seq,234;GTEx Coexpression,669"	"RSAD2,FOXG1"
"gene_set_query"	"1202"	"ZNF182"	"969.3"	"ARCHS4 Coexpression,366;Enrichr Queries,956;GTEx Coexpression,1586"	"VNN2,GBP2,EVI2B,IFIT2"
"gene_set_query"	"1203"	"ZNF132"	"971.3"	"ARCHS4 Coexpression,1287;Enrichr Queries,495;GTEx Coexpression,1132"	"CXCL10,CXCL8,RSAD2,DNER,NID2"
"gene_set_query"	"1204"	"SIX4"	"971.3"	"ARCHS4 Coexpression,974;Enrichr Queries,574;GTEx Coexpression,1366"	"CXCL10,SERTAD4,TNC,STC1"
"gene_set_query"	"1205"	"ZNF546"	"972.7"	"ARCHS4 Coexpression,1335;Enrichr Queries,368;GTEx Coexpression,1215"	"CPM,CXCL10,SERTAD4,TNFAIP3,ICAM1,IFIT2"
"gene_set_query"	"1206"	"SOHLH2"	"973.0"	"ARCHS4 Coexpression,1174;Enrichr Queries,263;GTEx Coexpression,1482"	"DPP4,CXCL10,PARM1,TNC,PADI2,STC1,NID2"
"gene_set_query"	"1207"	"ZNF608"	"973.0"	"ARCHS4 Coexpression,420;Enrichr Queries,1393;GTEx Coexpression,1106"	"TMEM178B,PCDHB2"
"gene_set_query"	"1208"	"BARX1"	"975.3"	"ARCHS4 Coexpression,1191;Enrichr Queries,283;GTEx Coexpression,1452"	"NGFR,CXCL10,FOXG1,NPTX1,BMPR1B,CRLF1"
"gene_set_query"	"1209"	"ZBED5"	"977.5"	"ARCHS4 Coexpression,890;GTEx Coexpression,1065"	""
"gene_set_query"	"1210"	"ZNF660"	"977.7"	"ARCHS4 Coexpression,1141;Enrichr Queries,600;GTEx Coexpression,1192"	"CXCL10,NPTX1,PLXDC2,JAKMIP2"
"gene_set_query"	"1211"	"CHCHD3"	"979.5"	"ARCHS4 Coexpression,1040;GTEx Coexpression,919"	""
"gene_set_query"	"1212"	"KLF17"	"979.7"	"ARCHS4 Coexpression,1197;Enrichr Queries,233;GTEx Coexpression,1509"	"RGS4,C3,CXCL10,VCAM1,RSAD2,TNC,NPTX1"
"gene_set_query"	"1213"	"GSC2"	"980.0"	"ARCHS4 Coexpression,932;Enrichr Queries,825;GTEx Coexpression,1183"	"NGFR,FOXG1"
"gene_set_query"	"1214"	"ZNF17"	"981.0"	"ARCHS4 Coexpression,551;Enrichr Queries,1069;GTEx Coexpression,1323"	"PCDHB2,PSAT1"
"gene_set_query"	"1215"	"ZNF280B"	"981.0"	"ARCHS4 Coexpression,1466;Enrichr Queries,496"	"CXCL10,CXCL8,PSAT1,TNFAIP3,NPTX1"
"gene_set_query"	"1216"	"LBX1"	"981.7"	"ARCHS4 Coexpression,766;Enrichr Queries,822;GTEx Coexpression,1357"	"NGFR,FOXG1,PADI2"
"gene_set_query"	"1217"	"DMRT3"	"981.7"	"ARCHS4 Coexpression,636;Enrichr Queries,988;GTEx Coexpression,1321"	"FOXG1"
"gene_set_query"	"1218"	"CENPX"	"982.0"	"GTEx Coexpression,982"	""
"gene_set_query"	"1219"	"ZNF19"	"982.3"	"ARCHS4 Coexpression,1192;Enrichr Queries,897;GTEx Coexpression,858"	"CXCL10,IFIT2"
"gene_set_query"	"1220"	"ZNF18"	"983.0"	"ARCHS4 Coexpression,1232;Enrichr Queries,939;GTEx Coexpression,778"	"TNFAIP3,EVI2B,BIRC3"
"gene_set_query"	"1221"	"YBX2"	"983.0"	"ARCHS4 Coexpression,1258;Enrichr Queries,472;GTEx Coexpression,1219"	"C3,NGFR,CXCL10,PSAT1,CRLF1"
"gene_set_query"	"1222"	"TCF20"	"983.3"	"ARCHS4 Coexpression,1034;Enrichr Queries,1263;GTEx Coexpression,653"	"RAB27B"
"gene_set_query"	"1223"	"ZBTB48"	"983.3"	"ARCHS4 Coexpression,452;Enrichr Queries,1209;GTEx Coexpression,1289"	"VNN2,EVI2B"
"gene_set_query"	"1224"	"ZNF551"	"984.0"	"ARCHS4 Coexpression,1369;Enrichr Queries,1028;GTEx Coexpression,555"	"PSAT1,NPTX1"
"gene_set_query"	"1225"	"ASH1L"	"984.7"	"ARCHS4 Coexpression,825;Enrichr Queries,1299;GTEx Coexpression,830"	""
"gene_set_query"	"1226"	"ZNF174"	"985.7"	"ARCHS4 Coexpression,908;Enrichr Queries,934;GTEx Coexpression,1115"	"TNC,TNFAIP3"
"gene_set_query"	"1227"	"ZFP41"	"987.0"	"ARCHS4 Coexpression,1251;Enrichr Queries,984;GTEx Coexpression,726"	"NGFR,BEX1,PSAT1"
"gene_set_query"	"1228"	"ZNF155"	"987.7"	"ARCHS4 Coexpression,1535;Enrichr Queries,389;GTEx Coexpression,1039"	"C3,CXCL10,CXCL8,TNFAIP3,BIRC3"
"gene_set_query"	"1229"	"ZNF888"	"988.0"	"GTEx Coexpression,988"	""
"gene_set_query"	"1230"	"ZNF557"	"988.0"	"ARCHS4 Coexpression,581;Enrichr Queries,1144;GTEx Coexpression,1239"	"SLITRK5,BIRC3"
"gene_set_query"	"1231"	"GTF2IRD2"	"988.3"	"ARCHS4 Coexpression,1227;Enrichr Queries,503;GTEx Coexpression,1235"	"CXCL10,TNFAIP3,GBP2,ICAM1,IFIT2"
"gene_set_query"	"1232"	"ZNF480"	"988.7"	"ARCHS4 Coexpression,1505;Enrichr Queries,351;GTEx Coexpression,1110"	"CXCL10,CXCL8,PSAT1,TNFAIP3,IFIT2,BIRC3"
"gene_set_query"	"1233"	"ZNF572"	"989.7"	"ARCHS4 Coexpression,1165;Enrichr Queries,211;GTEx Coexpression,1593"	"DPP4,CXCL10,ANGPT1,PSAT1,STEAP1,PLXDC2,CLDN1,IFIT2"
"gene_set_query"	"1234"	"ZNF619"	"990.3"	"ARCHS4 Coexpression,1349;Enrichr Queries,612;GTEx Coexpression,1010"	"CXCL10,TNFAIP3,GBP2,BIRC3"
"gene_set_query"	"1235"	"ZNF81"	"991.0"	"ARCHS4 Coexpression,556;Enrichr Queries,1346;GTEx Coexpression,1071"	"TM6SF1"
"gene_set_query"	"1236"	"ZNF16"	"993.0"	"ARCHS4 Coexpression,1143;Enrichr Queries,888;GTEx Coexpression,948"	"TNFAIP3,SOD2"
"gene_set_query"	"1237"	"AEBP2"	"993.7"	"ARCHS4 Coexpression,1464;Enrichr Queries,1017;GTEx Coexpression,500"	"PSAT1,PLXDC2"
